ProductID,Category,Brand,CostPrice,SellingPrice,Weight,SupplierID
P884591,Home & Garden,Samsung,310.96,444.82,42.89,S1692
P939868,Electronics,Adidas,397.84,499.44,4.45,S17305
P133059,Home & Garden,IKEA,63.51,77.01,41.62,S12321
P541702,Books,AmazonBasics,448.96,647.73,25.53,S16330
P127063,Home & Garden,Unknown,488.01,845.74,40.96,S19594
P205300,Toys,Sony,318.85,One Hundred,23.5,S6335
P791513,Electronics,Unknown,199.47,338.81,8.21,S10329
P78628,Clothing,Unknown,486.76,886.35,12.86,S12861
P404348,Sports,Unknown,22.98,32.04,49.46,S700
P904633,Toys,IKEA,470.13,581.22,0.61,S14671
P304545,Home & Garden,AmazonBasics,392.33,665.9,2.4,S5908
P636045,Home & Garden,IKEA,65.14,117.86,3.2,S1287
P420704,Sports,AmazonBasics,458.51,736.98,10.97,S13298
P957107,Electronics,Unknown,255.29,421.87,46.29,S15464
P24851,Toys,Sony,282.9,478.43,29.51,S12193
P678343,Electronics,Adidas,114.73,160.03,35.38,S1490
P32847,Sports,Sony,86.02,151.73,28.74,S14434
P172508,Toys,Nike,31.7,59.25,22.05,S3179
P843703,Electronics,AmazonBasics,81.94,131.04,31.63,S19923
P367248,Clothing,Adidas,84.79,166.26,47.18,S1792
P837404,Sports,Adidas,418.08,697.03,47.52,S17515
P493032,Toys,Samsung,351.42,633.52,7.53,S2590
P880235,Books,Adidas,157.8,205.75,7.72,S6094
P993197,Sports,Sony,383.38,663.07,30.51,S9177
P569233,Clothing,IKEA,439.09,861.01,2.47,S9544
P406186,Clothing,Samsung,94.84,141.0,12.54,S7101
P484267,Toys,Unknown,335.41,490.18,4.29,S10390
P769500,Sports,Unknown,13.47,18.06,46.05,S7929
P571658,Books,Samsung,387.43,600.69,49.09,S3905
P262527,Toys,Nike,71.47,98.7,12.93,S1104
P50954,Clothing,Nike,251.12,410.76,29.66,S13569
P753022,Home & Garden,AmazonBasics,367.08,633.76,0.13,S10494
P762883,Books,N/A,22.23,36.7,49.85,S18415
P638895,Clothing,AmazonBasics,312.06,463.96,11.41,S8266
P159577,Toys,IKEA,21.13,39.66,2.85,S9754
P632546,Home & Garden,-,88.69,129.58,44.69,S2542
P619900,Home & Garden,Samsung,406.4,509.74,14.57,S5019
P896217,Home & Garden,Samsung,31.97,39.76,21.52,S3154
P289326,Books,AmazonBasics,100.77,132.87,48.41,S17364
P691468,Electronics,Unknown,86.08,119.22,14.23,S8868
P581983,Toys,Adidas,268.48,500.82,0.82,S5851
P106463,Toys,Sony,383.75,539.66,14.75,S19637
P157722,Sports,Nike,328.88,571.98,30.4,S6751
P558185,Books,Sony,487.24,891.18,23.53,S4599
P560683,Books,Nike,92.13,128.96,46.75,S17891
P253633,Clothing,Samsung,348.4,676.25,23.28,S4752
P210796,Electronics,AmazonBasics,429.08,664.37,18.8,S13264
P603814,Sports,Samsung,259.95,400.6,40.53,S14754
P578383,Toys,Adidas,396.41,503.22,16.8,S183
P119752,Toys,Samsung,404.52,638.58,18.92,S9678
P41704,Sports,Adidas,261.0,358.75,7.93,S14533
P291864,Sports,AmazonBasics,441.64,822.37,47.77,S16308
P219170,Home & Garden,IKEA,474.74,710.8,33.86,S10769
P552869,Clothing,Unknown,312.04,555.96,42.19,S6418
P954680,Books,Nike,415.12,626.45,26.35,S7615
P48369,Electronics,Sony,455.2,612.26,33.32,S8361
P871550,Sports,AmazonBasics,48.45,69.69,27.83,S13272
P490763,Toys,Nike,107.46,150.02,45.98,S7328
P539703,Toys,N/A,476.14,838.77,13.93,S3496
P328058,Home & Garden,Nike,138.18,232.03,25.0,S1748
P200254,Clothing,Samsung,443.06,727.76,14.27,S11554
P771686,Clothing,Sony,276.38,540.23,11.46,S19898
P391991,Home & Garden,Adidas,57.05,96.06,5.9,S827
P964735,Toys,Sony,245.2,480.24,33.73,S869
P144049,Toys,AmazonBasics,89.78,157.35,5.21,S173
P118333,Toys,AmazonBasics,448.09,845.45,13.55,S3098
P381116,Books,<b>Samsung</b>,90.72,137.21,33.01,S44
P472453,Toys,IKEA,117.95,189.95,28.68,S17762
P959883,Sports,Samsung,106.74,151.56,21.02,S19494
P34749,Books,Nike,388.54,513.19,5.69,S5666
P69935,Sports,Samsung,358.03,455.09,13.74,S14248
P697648,Books,IKEA,446.32,709.27,16.78,S10453
P988499,Home & Garden,Unknown,106.84,213.38,41.31,S19003
P422026,Electronics,Unknown📱💻,408.63,596.68,24.1,S1654
P291342,Sports,,145.63,190.27,24.29,S16510
P936919,Clothing,Nike,230.29,286.08,5.84,S11879
P534384,Clothing,Nike,168.64,212.43,6.96,S5551
P648009,Home & Garden,Adidas,483.23,866.65,31.2,S12201
P506788,Electronics,AmazonBasics,302.7,512.67,19.77,S17158
P30254,Home & Garden,IKEA,487.21,972.37,5.65,S9705
P872313,Toys,Adidas,147.71,264.7,46.07,S14287
P60384,Electronics,AmazonBasics,231.49,425.18,6.88,S5886
P991864,Toys,Nike,264.59,474.28,44.81,S18114
P775541,Books,IKEA,351.93,559.65,38.32,S12400
P796075,Electronics,AmazonBasics,10.77,14.38,49.87,S11176
P143545,Toys,Samsung,118.78,228.51,46.35,S8287
P579258,Home & Garden,Adidas,312.45,603.12,43.85,S9013
P305953,Clothing,Adidas,360.91,694.86,21.21,S5618
P710411,Sports,Adidas,494.98,925.32,45.57,S11506
P676711,Home & Garden,AmazonBasics,360.59,578.44,8.16,S10732
P320647,Sports,AmazonBasics,391.41,588.71,39.32,S4890
P660832,Sports,Unknown,51.75,93.2,0.27,S18620
P495737,Clothing,IKEA,207.21,298.2,29.94,S11972
P872092,Clothing,Adidas,221.23,318.77,26.32,S15254
P438013,Electronics,Samsung,161.43,203.46,37.27,S1693
P113449,Home & Garden,Nike,300.18,457.12,45.86,S15879
P612760,Books,Nike,96.33,173.05,12.15,S19171
P834425,Sports,Samsung,279.85,518.49,12.89,S6240
P347447,Books,Adidas,492.29,666.23,40.33,S17070
P700578,Clothing,Samsung,207.01,308.26,35.64,S17692
P264605,Electronics,Sony,467.98,613.04,41.9,S14771
P4229,Books,Adidas,99.46,128.2,29.67,S16557
P394777,Toys,IKEA,411.73,620.87,39.29,S14288
P45718,Home & Garden,Nike,131.74,239.89,29.39,S5490
P54430,Toys,IKEA,218.0,346.22,-,S6990
P671430,Home & Garden,Sony,336.49,598.57,23.69,S13750
P381942,Sports,Nike,298.82,554.6,47.64,S3386
P396737,Books,AmazonBasics,230.54,323.24,,S7475
P652856,Electronics,Sony,120.61,163.98,16.18,S2636
P739819,Books,Nike,80.11,153.75,46.61,S10395
P810202,Electronics,AmazonBasics,447.76,552.45,13.25,S18716
P689436,Electronics,AmazonBasics,18.15,25.29,35.2,S12456
P146804,Electronics,AmazonBasics,33.62,55.35,24.0,S16801
P483192,Clothing,Sony,486.54,715.72,6.49,S6870
P402436,Toys,Sony,325.24,537.57,44.96,S10813
P804251,Clothing,Sony,175.64,212.43,14.42,S6769
P309654,Sports,IKEA,318.81,599.61,24.9,S19261
P988958,Books,IKEA,459.42,713.67,26.35,S12625
P525155,Books,Samsung,368.39,545.8,44.97,S12700
P381599,Sports,Adidas,403.07,577.54,24.51,S2903
P201012,Sports,,244.27,462.21,1.03,S2542
P986762,Home & Garden,Unknown,124.61,206.39,3.92,S11269
P355709,Clothing,IKEA,278.24,458.35,8.81,S13474
P406452,Sports,IKEA,442.49,586.77,16.51,S19296
P534017,Toys,Adidas,111.91,156.9,20.75,S4555
P836537,Clothing,Unknown,490.08,800.95,1.32,S4659
P315524,Home & Garden,AmazonBasics,197.61,287.66,35.72,S19193
P352674,Home & Garden,Samsung,213.88,398.01,40.55,S11853
P346281,Books,Adidas,424.6,636.43,17.0,S16607
P429891,Sports,Samsung,417.75,691.54,11.5,S12119
P86000,Electronics,Adidas,313.82,611.08,5.4,S17334
P95165,Electronics,Adidas,14.68,21.11,25.35,S16743
P173857,Toys,Sony,195.8,388.14,25.56,S13155
P994380,Sports,Unknown,476.36,873.82,48.78,S6278
P500157,Toys,N/A,339.68,516.38,28.02,S12787
P422778,Toys,Nike,17.29,27.64,32.29,S10488
P185294,Electronics,Adidas,333.6,501.4,13.04,S12836
P437264,Books,Nike,362.53,479.1,36.83,S18695
P99468,Sports,Nike,372.52,682.87,39.35,S15364
P136834,Sports,IKEA,229.7,422.07,N/A,S7990
P513409,Electronics,Nike,160.8,215.17,0.31,S19297
P213988,Sports,Sony,289.91,479.48,22.89,S17800
P273241,Toys,Nike,435.48,777.45,9.54,S14400
P682740,Books,Nike,123.01,241.31,45.35,S12185
P616375,Toys,Sony,405.63,725.67,6.51,S14068
P562348,Home & Garden,Adidas,382.11,493.11,6.75,S3243
P537617,Books,IKEA,135.3,203.77,20.28,S2221
P569737,Toys,Samsung,343.48,474.66,21.11,S19360
P563341,Home & Garden,AmazonBasics,147.81,285.32,28.86,S14502
P354844,Sports,Sony,132.56,208.11,25.28,S15221
P646455,Home & Garden,IKEA,175.85,216.11,32.55,S3147
P148153,Electronics,Samsung,247.33,485.71,20.41,S15875
P527065,Toys,Sony,159.07,286.97,15.03,S12874
P505463,Electronics,Nike,117.02,233.74,43.24,S11467
P205499,Electronics,AmazonBasics,245.43,482.58,38.3,S130
P938731,Clothing,AmazonBasics,215.39,408.91,21.12,S6320
P122606,Books,Adidas,311.12,621.75,20.82,S2276
P198210,Clothing,IKEA,379.82,514.91,22.73,S11375
P90355,Clothing,Nike,239.59,299.58,21.3,S18696
P892273,Books,Sony,25.4,50.13,13.5,S8705
P718865,Toys,Unknown,494.51,794.02,27.4,S3283
P912784,Toys,Unknown,250.89,316.86,20.86,S6116
P227827,Clothing,Sony,299.61,450.84,14.34,S12434
P148620,Electronics,Samsung,322.36,404.97,49.05,S14181
P287235,Home & Garden,IKEA📱💻,484.31,653.62,22.31,S3618
P821466,Home & Garden,Unknown,53.61,67.53,6.65,S2459
P376784,Home & Garden,IKEA,311.17,552.97,38.34,S16236
P639343,Clothing,IKEA,310.35,537.35,45.02,S3799
P250725,Sports,Adidas,290.1,481.2,15.22,S10496
P403475,Electronics,Sony,275.23,371.5,41.08,S15892
P462155,Toys,-,381.44,576.81,-,S8165
P371022,Electronics,AmazonBasics,173.16,271.89,2.03,S3458
P598630,Toys,Adidas,57.99,100.88,19.49,S13742
P421348,Books,IKEA,224.96,325.59,13.6,S2675
P206447,Home & Garden,IKEA,267.61,394.06,34.54,S12962
P643396,Toys,Unknown,285.16,529.24,26.25,S18768
P688709,Clothing,AmazonBasics,390.53,654.6,10.27,S8457
P749330,Clothing,Sony,355.65,468.15,48.65,S19121
P267087,Books,Unknown,42.52,61.83,41.47,S7236
P608088,Sports,Unknown,51.1,95.01,46.14,S6726
P767064,Sports,IKEA,121.31,163.84,36.07,S7535
P260769,Electronics,AmazonBasics,20.07,28.67,12.57,S7132
P904522,Books,Samsung,476.45,756.5,45.49,S14685
P992904,Toys,Nike,427.63,667.68,6.29,S14611
P433818,Clothing,IKEA,382.1,554.04,5.84,S5258
P248278,Sports,Nike,178.37,241.19,47.46,S1686
P438271,Books,Sony,494.47,909.15,49.85,S6901
P113532,Clothing,Sony,90.15,129.89,40.29,S15371
P633606,Books,Nike,334.62,657.64,27.47,S9351
P946428,Electronics,IKEA,495.11,905.76,34.19,S18561
P49146,Clothing,Unknown,16.17,20.1,38.81,S11997
P269067,Toys,AmazonBasics,196.19,241.65,27.49,S1240
P840361,Sports,Sony,340.92,507.16,1.8,S1921
P811628,Home & Garden,Sony,30.02,41.77,14.34,S13743
P917935,Sports,Unknown,447.32,740.9,Unknown,S7360
P792582,Electronics,N/A,460.84,577.26,20.8,S14445
P771089,Toys,IKEA,114.26,183.21,47.5,S9934
P580982,Clothing,AmazonBasics,100.29,166.49,48.88,S7303
P875562,Toys,Adidas,444.1,567.87,0.37,S19550
P836849,Books,Sony,390.58,496.04,40.16,S12993
P554890,Books,Unknown,6.87,11.47,30.94,S11282
P848464,Home & Garden,Nike,35.12,61.79,15.35,S16482
P704799,Sports,IKEA,29.37,55.38,28.21,S3163
P603219,Sports,AmazonBasics,150.16,184.08,19.96,S11612
P95731,Books,Samsung,375.92,745.96,30.69,S18711
P122650,Home & Garden,IKEA,197.77,353.36,46.82,S19361
P785023,Clothing,AmazonBasics,489.98,841.62,31.24,S7364
P819433,Sports,Sony,290.2,354.86,1.23,S12732
P680980,Books,Adidas,302.97,605.43,47.07,S5250
P545102,Toys,Nike,137.54,189.67,11.74,S1253
P514645,Clothing,AmazonBasics,474.28,580.28,1.19,S14038
P426097,Electronics,AmazonBasics,430.26,584.62,Unknown,S17550
P667014,Books,IKEA,144.38,189.72,28.86,S4909
P819228,Home & Garden,Adidas,400.25,707.65,2.79,S3915
P453971,Sports,Nike,279.02,504.44,47.4,S3076
P910817,Clothing,AmazonBasics,91.24,130.28,-,S18219
P945448,Clothing,Sony,372.26,589.45,23.91,S14411
P872157,Books,Samsung,398.73,489.02,15.32,S18080
P942148,Electronics,Nike,85.36,156.56,5.84,S18270
P194679,Home & Garden,Samsung,478.95 GBP,642.44,18.17,S3703
P489679,Books,Sony,120.78,211.42,32.35,S16477
P589015,Toys,IKEA,498.59,-846.34,26.07,S6346
P255418,Electronics,Samsung,407.64,797.92,48.49,S4748
P282328,Electronics,Adidas,330.1,565.39,20.08,S8045
P314817,Home & Garden,Adidas,283.75,376.28,3.24,S4956
P578698,Books,Adidas,165.95,245.3,28.83,S16
P248555,Clothing,AmazonBasics,22.96,35.1,Unknown,S11209
P811294,Electronics,IKEA,261.51,410.73,8.52,S3850
P614015,Home & Garden,Adidas,27.34,41.53,15.01,S17595
P884155,Toys,AmazonBasics,184.31,240.17,47.92,S15104
P497289,Home & Garden,AmazonBasics,102.63,172.56,,S13285
P107537,Electronics,Adidas,364.8,522.6,4.91,S2795
P104212,Clothing,IKEA,173.93,250.16,29.58,S14375
P525092,Books,IKEA,466.51,751.46,28.43,S12354
P977771,Home & Garden,Adidas,145.21,195.73,38.48,S9158
P454195,Clothing,IKEA,60.09,102.5,20.25,S2581
P688052,Home & Garden,Adidas,198.98,336.57,8.91,S13819
P837732,Electronics,Sony,425.16,634.12,47.66,S12787
P433835,Books,NULL,370.15,472.59,17.77,S11566
P34772,Toys,Unknown,81.35,131.32,19.52,S8212
P294649,Electronics,Nike,126.42,229.34,21.01,S1298
P318688,Sports,IKEA,7.39,9.16,29.56,S12311
P106881,Books,AmazonBasics,N/A,162.53,1.12,S7263
P482935,Home & Garden,IKEA,389.67,640.86,23.88,S10770
P321268,Clothing,Samsung,335.29,509.08,1.94,S18361
P658869,Toys,<b>Sony</b>,232.52,418.34,22.45,S13925
P427353,Clothing,Nike,18.85,37.46,35.92,S5724
P655157,Electronics,AmazonBasics,226.79,437.08,21.13,S393
P883434,Home & Garden,Sony,135.74,219.92,9.35,S15959
P739350,Toys,IKEA,480.97,672.32,24.21,S7186
P631337,Home & Garden,Sony,489.48,666.74,22.32,S4240
P480599,Electronics,AmazonBasics,368.5,679.39,47.01,S3889
P57051,Clothing,Sony,312.61,577.59,17.3,S9424
P844094,Toys,Sony,409.29,607.86,40.11,S11259
P97902,Books,Nike,490.94,918.0,5.75,S4199
P730535,Electronics,AmazonBasics📱💻,61.55,118.24,32.86,S1680
P743803,Books,Sony,471.13,915.28,8.55,S10352
P93968,Books,Nike,318.35,415.74,13.37,S7997
P949760,Sports,Nike,186.25,245.54,29.24,S13060
P262547,Toys,IKEA,224.03,296.24,31.22,S14356
P302934,Toys,Unknown,110.43,198.8,42.9,S7414
P223643,Books,Unknown,88.88,114.19,39.27,S16181
P890892,Sports,Unknown,466.09,758.41,45.31,S1786
P374681,Books,Nike,298.03,496.78,33.37,S10233
P391117,Clothing,Samsung,64.08,100.38,37.63,S19544
P479715,Books,Adidas,321.33,491.77,,S5082
P374032,Clothing,IKEA,£168.43,248.33,43.64,S3053
P479715,Books,Adidas,321.33,491.77,,S5082
P429891,Sports,Samsung,417.75,691.54,11.5,S12119
P525057,Home & Garden,Samsung,117.95,162.66,33.05,S1376
P838680,Clothing,Nike,167.94,279.05,34.15,S8403
P987802,Home & Garden,Sony,157.63,263.68,39.19,S213
P513064,Electronics,,224.15,359.51,26.05,S11649
P54430,Toys,IKEA,218.0,346.22,-,S6990
P718865,Toys,Unknown,494.51,794.02,27.4,S3283
P807090,Electronics,IKEA,245.3,420.7,23.78,S11647
P956351,Sports,Samsung,62.34,97.89,16.34,S17506
P912784,Toys,Unknown,250.89,316.86,20.86,S6116
P232058,Toys,Samsung,189.07,308.46,16.54,S19728
P644963,Sports,AmazonBasics,55.31,83.51,42.2,S8557
P90091,Sports,Sony,413.17,648.38,4.43,S17056
P727823,Books,IKEA,61.14,90.54,40.14,S16994
P683632,Toys,Unknown,235.23,389.65,15.18,S3494
P96760,Home & Garden,IKEA,83.27,146.77,24.31,S4342
P736825,Home & Garden,AmazonBasics,117.94,199.2,4.63,S1119
P174954,Toys,Unknown,177.57,-230.85,3.84,S1488
P848464,Home & Garden,Nike,35.12,61.79,15.35,S16482
