ProductID,Category,Brand,CostPrice,SellingPrice,Weight,SupplierID
P280943,Books,Sony,98.71,135.0,7.24,S12015
P853113,Sports,Unknown,287.06,519.88,41.94,S15686
P180996,Home & Garden,,86.91,142.83,38.07,S7979
P655768,Books,Samsung,22.51,43.06,3.7,S4483
P923472,Clothing,IKEA,255.25,449.07,20.31,S11431
P48517,Books,Unknown,447.07,692.42,17.61,S18948
P41212,Books,Unknown,31.55,62.24,46.12,S18988
P621287,Books,Samsung,110.96,169.71,28.66,S10167
P712308,Electronics,AmazonBasics,223.43,343.5,16.69,S401
P950377,Toys,Samsung,451.54,736.45,25.16,S11226
P966991,Toys,AmazonBasics,46.55,87.81,28.29,S3580
P68330,Home & Garden,IKEA,236.51,334.82,16.95,S629
P791902,Electronics,Sony,80.79,142.23,3.6,S2088
P844420,Books,Sony,228.88,286.39,3.87,S19100
P103610,Clothing,Samsung,243.49,308.13,12.58,S18625
P124256,Sports,NULL,412.16,562.95,0.69,S18024
P847410,Home & Garden,AmazonBasics,116.8,232.23,1.51,S12899
P422658,Electronics,Samsung,284.74,344.09,N/A,S1818
P260987,Electronics,IKEA,348.01,676.03,5.7,S3257
P985115,Sports,AmazonBasics,246.17,357.34,2.3,S5234
P888552,Clothing,Nike,314.59,477.74,13.72,S5411
P47053,Sports,Sony,224.07,397.38,34.21,S9313
P447666,Books,Unknown,408.66,684.05,14.39,S8546
P390469,Electronics,Nike,256.58,383.72,21.42,S17105
P836287,Sports,Unknown,351.03,461.27,37.35,S13006
P22153,Sports,Nike,36.16,71.55,45.81,S4294
P554668,Books,Nike,253.89,315.53,12.09,S7416
P294630,Toys,Unknown,465.96,597.7,3.91,S3561
P108805,Books,Sony,496.51,992.66,42.43,S18729
P277693,Home & Garden,Nike,340.56,497.63,7.76,S13250
P99332,Electronics,IKEA,288.31,461.99,13.14,S5495
P601828,Home & Garden,Unknown,172.25,298.87,17.24,S4416
P292944,Electronics,IKEA,332.22,452.13,41.63,S2631
P725321,Clothing,Unknown,141.31,280.91,9.01,S12097
P864672,Toys,AmazonBasics,405.24,573.33,11.13,S7338
P175677,Electronics,IKEA,One Hundred,654.48,6.0,S2559
P710779,Home & Garden,IKEA,454.83,836.98,35.96,S17237
P961680,Clothing,Nike,371.92,538.09,6.79,S3891
P821348,Books,Unknown,291.76,458.04,15.41,S17277
P789639,Clothing,Unknown,448.61,738.2,37.46,S6213
P420199,Sports,AmazonBasics,369.85,726.76,24.78,S5000
P171753,Toys,IKEA,220.3,343.26,20.22,S11939
P859290,Toys,Nike,472.1,617.27,22.77,S12453
P930656,Books,AmazonBasics,204.84,310.46,32.83,S3389
P344601,Clothing,Unknown,304.78,567.22,12.13,S3655
P339713,Clothing,Samsung,219.79,437.1,31.53,S6982
P105741,Sports,Unknown,438.32,585.13,43.94,S9646
P306033,Electronics,Nike,184.38,289.53,48.89,S14711
P554984,Books,Samsung,100.48,156.38,14.48,S4481
P439955,Home & Garden,Samsung,481.7,580.1,37.1,S5483
P166243,Toys,Nike,165.04,226.57,9.66,S15035
P927857,Books,Sony,288.2,561.89,22.78,S15298
P470558,Electronics,IKEA,62.29,108.51,23.38,S4741
P541783,Electronics,Unknown,452.56,588.0,31.19,S6598
P729839,Toys,Nike,240.87,318.24,26.53,S9910
P458683,Home & Garden,Sony,94.28,158.87,24.93,S6771
P806925,Clothing,Unknown,343.94,614.96,27.42,S2095
P829497,Books,Samsung,47.18,92.48,18.16,S17405
P60862,Books,Adidas,185.05,241.7,31.51,S9100
P161711,Toys,IKEA,91.86,150.79,24.61,S10717
P983296,Home & Garden,Samsung,190.74,254.44,20.77,S8976
P532990,Books,AmazonBasics,349.51,628.28,15.78,S12907
P129467,Sports,IKEA,146.61,229.06,31.2,S281
P385966,Clothing,Sony,498.49,904.58,10.73,S7563
P690581,Clothing,Nike,354.56,536.19,28.87,S5905
P576686,Home & Garden,IKEA,138.81,173.93,31.63,S18927
P725399,Electronics,Sony,112.76,207.18,49.26,S14989
P269564,Clothing,AmazonBasics,363.7,660.05,22.64,S7305
P883652,Toys,IKEA,217.85,427.11,3.85,S4415
P692204,Sports,Unknown,274.31,535.87,2.76,S4463
P282906,Clothing,Unknown,476.17,839.16,46.46,S1865
P850873,Electronics,Nike,410.07,666.32,20.32,S5555
P861484,Books,IKEA,248.87,355.55,11.0,S857
P378617,Toys,Unknown,160.0,196.32,36.2,S18125
P968254,Clothing,Unknown,199.93,301.72,36.21,S16739
P816986,Books,Adidas,273.24,384.23,9.84,S11519
P508949,Clothing,Adidas,265.69,404.05,14.08,S2724
P212841,Books,AmazonBasics,-265.63,350.11,49.99,S15849
P310653,Electronics,Adidas,346.23,563.36,16.05,S13145
P868089,Electronics,Samsung,268.91,434.56,11.43,S1958
P408506,Toys,Samsung,241.47,429.5,15.1,S9320
P297593,Sports,Sony,114.24,158.68,32.55,S6788
P680166,Toys,Unknown,441.88,651.17,45.37,S10615
P652244,Toys,Adidas,462.79,581.83,38.61,S19540
P751005,Toys,Nike,333.14,484.57,49.2,S18044
P603068,Toys,Adidas,355.96,464.66,17.46,S17476
P702272,Sports,AmazonBasics,476.17,878.19,10.33,S3346
P793316,Home & Garden,Unknown,181.52,220.54,5.71,S19339
P359678,Sports,Adidas,347.44,626.19,29.32,S5272
P491438,Electronics,AmazonBasics,9.01,14.83,15.74,S8901
P903768,Clothing,Unknown,492.45,807.52,16.57,S10586
P868444,Home & Garden,Adidas,251.94,425.79,33.09,S14252
P61965,Electronics,Samsung,119.56,232.98,24.65,S3077
P793570,Toys,IKEA,425.78,609.74,6.19,S15577
P3131,Sports,Unknown,346.57,497.48,24.89,S8787
P683237,Sports,Sony,332.32,569.22,44.16,S9804
P306002,Toys,Sony,458.23,596.59,2.68,S18882
P934140,Electronics,Sony,408.98,602.95,23.09,S19894
P202173,Sports,Unknown,124.72,228.29,24.73,S12553
P880772,Home & Garden,NULL,58.59,109.09,12.53,S13399
P733652,Toys,IKEA,199.55,389.54,29.57,S3420
P288515,Toys,IKEA,441.65,704.83,10.93,S11349
P68898,Books,AmazonBasics,131.97,199.42,36.52,S18497
P262057,Toys,NULL,197.1,306.67,14.36,S3074
P755204,Electronics,Adidas,447.35,643.5,8.23,S8817
P100595,Books,Nike,29.07,35.91,3.55,S4589
P862078,Books,Adidas,318.69,623.11,0.2,S5359
P831731,Clothing,IKEA,318.68,493.56,24.75,S3094
P366252,Clothing,Adidas,85.42,107.34,37.29,S18021
P123156,Toys,Samsung,458.91,579.19,,S15008
P941659,Books,Unknown,45.06,84.33,42.59,S9034
P7149,Books,Nike,427.24,705.09,2.98,S7618
P245781,Home & Garden,AmazonBasics,201.11,389.23,26.68,S6771
P254873,Clothing,Samsung,180.22,260.34,9.43,S17501
P912974,Electronics,IKEA,176.93,285.27,28.85,S200
P855048,Clothing,Unknown,432.71,852.75,22.88,S6976
P92418,Sports,Adidas,154.82,247.37,3.12,S19662
P890008,Home & Garden,Sony,249.7,476.74,32.26,S16467
P968111,Home & Garden,Unknown,400.65,494.89,20.06,S6252
P30701,Clothing,Nike,490.49,824.84,0.48,S17350
P798961,Toys,Nike,25.34,35.4,6.86,S18176
P19253,Home & Garden,AmazonBasics,374.19,726.6,-,S15953
P774411,Electronics,Unknown,360.86,484.51,43.99,S10040
P794070,Electronics,Nike,294.17,397.89,7.07,S15573
P563534,Clothing,IKEA,154.87,294.96,11.04,S14730
P619632,Home & Garden,Unknown,236.93,463.32,44.46,S5492
P891722,Toys,Adidas,260.77,422.44,34.74,S11936
P269586,Books,Nike,304.84,522.35,10.46,S10539
P817624,Books,N/A,242.36,310.05,32.48,S18068
P570140,Toys,Samsung,187.46,346.83,3.89,S13901
P530423,Sports,Nike,40.06,72.33,31.5,S17240
P969808,Electronics,<b>Nike</b>,280.06,362.92,44.84,S18389
P73929,Home & Garden,Sony,398.41,758.59,27.38,S15943
P456139,Home & Garden,Unknown,473.52,639.05,20.11,S4664
P912828,Electronics,-,112.73,180.03,24.43,S11112
P100200,Electronics,Unknown,298.74,N/A,22.03,S2614
P934840,Clothing,Sony,183.17,222.86,48.25,S4717
P518315,Clothing,-,222.98,272.75,16.13,S9156
P955343,Clothing,Unknown,340.55,491.58,39.14,S3761
P179787,Home & Garden,IKEA,209.47,352.75,48.87,S8229
P618276,Clothing,Adidas,231.9,449.98,26.44,S7448
P691624,Toys,Nike,317.0,430.77,27.17,S2100
P109321,Home & Garden,Samsung,332.14,476.51,27.19,S7146
P209434,Home & Garden,IKEA,190.72,311.83,34.34,S7329
P64541,Toys,Adidas,150.69,202.17,10.24,S10793
P874215,Sports,Sony,164.01,266.8,27.42,S1672
P210463,Books,Unknown,212.14,303.54,21.99,S11645
P313914,Home & Garden,Sony,365.26,555.3,24.73,S7585
P631735,Toys,AmazonBasics,294.04,361.78,20.51,S11948
P20742,Toys,NULL,74.57,90.44,8.3,S16955
P742545,Home & Garden,Samsung,346.73,615.22,4.78,S18415
P877918,Toys,Nike,62.72,81.19,46.3,S18344
P336798,Toys,Unknown,343.03,642.39,3.28,S11577
P315473,Home & Garden,Adidas,99.1,149.67,14.18,S2014
P517543,Home & Garden,Unknown,352.74,548.52,23.17,S12891
P893266,Clothing,Sony,442.4,737.52,16.51,S3537
P769616,Home & Garden,Unknown,373.62,613.8,7.57,S250
P577667,Toys,,122.24,224.53,21.68,S5860
P531302,Home & Garden,Adidas,166.02,205.99,7.88,S4002
P465677,Home & Garden,Unknown,86.74,160.77,38.82,S2811
P613180,Clothing,<b>AmazonBasics</b>,266.27,321.45,36.4,S9540
P174497,Home & Garden,Sony,394.3,514.13,1.33,S6493
P548519,Clothing,IKEA,12.84,19.63,12.09,S13779
P749329,Sports,Adidas,120.05,230.36,41.19,S11424
P739144,Electronics,Nike,125.26,244.59,20.59,S2306
P495440,Home & Garden,Nike,86.42,146.98,7.21,S12724
P864262,Home & Garden,Unknown,178.04,340.32,47.4,S2882
P530473,Electronics,Nike,13.83,19.05,20.15,S15857
P854284,Home & Garden,Adidas,469.67,794.75,44.46,S161
P359396,Toys,Samsung,496.82,625.17,19.82,S1855
P969783,Books,Sony,325.53,475.89,2.92,S8016
P809739,Home & Garden,Sony,177.17,280.94,2.13,S7791
P140212,Electronics,Adidas,449.17,552.4,11.19,S2473
P997892,Electronics,IKEA,322.67,432.64,42.38,S15695
P927332,Toys,IKEA,-139.12,271.61,25.32,S6747
P820862,Electronics,Samsung,110.17,147.43,21.19,S9923
P177565,Books,IKEA,301.05,508.93,11.69,S15893
P355752,Books,Unknown,30.96,37.33,44.23,S5876
P970120,Home & Garden,Nike,108.91,205.21,41.29,S3912
P807550,Home & Garden,Samsung,341.72,615.36,43.87,S519
P948933,Clothing,Sony,419.8,734.98,2.12,S13364
P878599,Books,Adidas,167.52,229.69,17.8,S5039
P202032,Toys,Adidas📱💻,191.77,323.19,1.17,S2888
P986042,Sports,Samsung,491.13,620.38,40.21,S14826
P714811,Toys,Adidas,69.5,118.97,15.6,S9912
P347937,Clothing,Unknown,97.9,194.96,11.38,S3685
P626539,Electronics,IKEA,202.28,268.36,21.84,S11335
P804147,Toys,Unknown,358.8,483.67,10.21,S12348
P965904,Toys,Nike,323.78,435.0,21.56,S19195
P35735,Home & Garden,Nike,200.13,262.81,39.01,S12914
P160415,Books,Nike,347.07,474.43,29.73,S13726
P388494,Electronics,Samsung,367.98,538.67,37.19,S14027
P518841,Toys,Sony,316.75,526.13,48.37,S967
P791145,Toys,Sony,431.17,861.56,38.72,S1047
P718986,Books,Adidas,107.58,207.45,22.42,S15981
P79519,Clothing,IKEA,473.27,721.6,NULL,S8094
P532948,Home & Garden,Samsung,475.89,678.81,7.28,S10075
P327771,Electronics,Unknown,238.92,406.56,32.57,S361
P621380,Electronics,AmazonBasics,208.94,288.22,22.85,S10296
P279002,Sports,AmazonBasics,189.57,280.0,33.36,S4006
P100277,Toys,Nike,145.88,225.4,13.89,S164
P222941,Home & Garden,Sony,394.42,575.61,9.96,S5943
P805656,Clothing,Unknown,461.99,795.33,21.21,S13076
P373230,Clothing,IKEA,270.48,438.33,42.0,S4965
P768036,Sports,Adidas,310.66,491.68,10.38,S11827
P625334,Sports,Unknown,335.65,641.85,30.34,S13869
P782459,Sports,Samsung,131.12,260.7,9.56,S8989
P452521,Sports,Sony,152.39,195.54,21.79,S13057
P697416,Books,AmazonBasics,203.8,345.26,27.66,S13916
P592325,Toys,Adidas,90.81,114.79,8.55,S11011
P815291,Sports,Samsung,217.0,423.59,28.66,S3366
P127983,Home & Garden,Unknown,55.61,106.92,3.54,S6106
P561122,Books,AmazonBasics,298.96,440.67,48.61,S1261
P502535,Sports,IKEA,81.91,161.87,47.14,S8958
P578837,Toys,Samsung,55.94,84.04,30.49,S4669
P360414,Electronics,IKEA,355.86,491.73,12.71,S5853
P827062,Home & Garden,Nike,341.65,435.82,7.75,S8503
P123326,Books,Nike,461.52,661.45,40.62,S1380
P897650,Toys,Unknown,373.86,675.87,26.53,S4651
P218680,Books,Adidas,243.21,329.2,43.68,S12545
P200475,Books,IKEA,164.73,216.69,Unknown,S2829
P192491,Toys,Unknown,392.19,569.5,40.14,S11442
P85402,Clothing,Samsung,476.45,841.76,Unknown,S540
P111852,Clothing,Unknown,118.19,208.61,6.79,S12925
P383291,Toys,AmazonBasics,130.11,219.04,7.61,S2927
P356119,Electronics,Adidas,49.92,60.52,19.64,S11420
P455725,Sports,AmazonBasics,276.22,387.02,49.87,S8406
P463410,Books,Adidas,90.96,155.38,18.33,S19320
P716389,Clothing,AmazonBasics,93.31,112.49,34.54,S8510
P903654,Clothing,Sony,75.69,131.02,8.42,S11546
P158451,Home & Garden,AmazonBasics,21.04,34.22,27.32,S12623
P168338,Electronics,AmazonBasics,369.85,628.32,38.0,S3252
P144712,Sports,IKEA,414.18,760.54,30.67,S13324
P94597,Books,Samsung,171.99,281.2,31.34,S9718
P231890,Home & Garden,AmazonBasics,475.14,760.23,16.0,S6351
P728716,Sports,IKEA,217.76,434.88,22.02,S4679
P139292,Home & Garden,Sony,228.58,392.49,10.24,S666
P860466,Electronics,<b>NULL</b>,270.12,483.96,6.97,S15405
P27106,Clothing,IKEA,64.39,113.02,5.92,S17807
P601638,Electronics,Unknown,260.74,370.48,13.89,S9445
P185885,Electronics,Sony,380.41,703.21,9.45,S3343
P700264,Electronics,Unknown,262.61,410.96,42.03,S16538
P676513,Clothing,Nike,154.68,248.81,30.74,S19346
P165780,Toys,Adidas,256.53,373.87,1.33,S13215
P946029,Books,Adidas,497.9,740.41,4.49,S3230
P966760,Toys,AmazonBasics,339.12,472.06,48.41,S10317
P755271,Toys,IKEA,424.27,535.86,13.0,S1004
P549405,Electronics,Sony,441.49,864.56,15.51,S16316
P254794,Home & Garden,Unknown,496.77,954.05,8.3,S1267
P154533,Home & Garden,Adidas,276.41,391.33,40.41,S324
P725655,Home & Garden,Nike,216.06,313.43,3.84,S644
P952682,Toys,Samsung,423.44,775.49,31.12,S17910
P636882,Electronics,Adidas,439.24,813.86,11.82,S7307
P66560,Sports,AmazonBasics,477.61,597.78,36.43,S7449
P376031,Sports,Unknown,354.04,555.95,21.65,S14636
P664699,Sports,AmazonBasics,138.09,256.24,41.05,S10776
P268914,Clothing,AmazonBasics,89.1,126.38,28.7,S2730
P505957,Electronics,Adidas📱💻,390.72,555.47,32.9,S12378
P506909,Sports,Unknown,35.52,69.8,24.69,S6425
P415463,Toys,N/A,11.79,20.53,30.24,S15683
P112913,Books,Sony,385.7,463.3,49.0,S13831
P631735,Toys,AmazonBasics,294.04,361.78,20.51,S11948
P859290,Toys,Nike,472.1,617.27,22.77,S12453
P272373,Books,IKEA,81.11,99.42,32.12,S9201
P308489,Toys,Samsung,268.47,397.54,41.43,S196
P421003,Toys,Samsung,257.31,387.89,1.62,S3597
P849887,Electronics,Sony,455.97,667.02,11.29,S6913
P631539,Home & Garden,Unknown,289.82,518.41,12.06,S18282
P59528,Electronics,IKEA,388.2,674.37,47.76,S2046
P834552,Sports,Nike,5.1,6.2,38.82,S16657
P390771,Toys,IKEA,41.16,57.49,49.27,S5702
P414209,Home & Garden,Samsung,319.88,505.18,45.37,S8459
P228161,Sports,Samsung,201.99,339.42,4.63,S3818
P708574,Home & Garden,IKEA,210.91,262.45,35.45,S12451
P755075,Sports,Adidas,456.97,885.19,43.32,S12602
P41212,Books,Unknown,31.55,62.24,46.12,S18988
P38865,Sports,AmazonBasics,124.24,178.79,16.09,S5519
P100277,Toys,Nike,145.88,225.4,13.89,S164
P650979,Home & Garden,Samsung,256.08,419.01,40.48,S19223
P451052,Toys,Samsung,60.23,87.81,6.58,S17020
P754812,Sports,Unknown,259.91,457.92,20.67,S7617
P61965,Electronics,Samsung,119.56,232.98,24.65,S3077
P243103,Home & Garden,Sony,307.18,450.64,49.93,S216
P807550,Home & Garden,Samsung,341.72,615.36,43.87,S519
P21997,Home & Garden,,338.08,490.34,28.64,S18123
